Transaction_ID,Customer_ID,Transaction_Date,Amount,Payment_Method,Payment_Status,Failure_Reason,Customer_Age,Customer_Type,Previous_Successful_Payments,Previous_Failed_Payments,Retry_Count,Device_Type,Location,Hour,Day,Recovery_Outcome
TX114006,CUST7249,2025-06-19 18:08:48.346566,610.96,Debit Card,Success,None,58,Regular,4,2,0,Android,Ahmedabad,18,Thursday,Not Required
TX114007,CUST3447,2025-06-19 18:26:15.535510,175.54,Net Banking,Success,None,55,Premium,11,1,2,Android,Jaipur,18,Thursday,Not Required
TX114008,CUST7544,2025-06-19 18:43:42.724454,296.02,UPI,Failed,Incorrect Details,55,Regular,11,4,3,Android,Ahmedabad,18,Thursday,Recovered
TX114009,CUST6991,2025-06-19 19:01:09.913398,4455.58,Credit Card,Success,None,41,Premium,6,1,3,iOS,Nagpur,19,Thursday,Not Required
TX114010,CUST1228,2025-06-19 19:18:37.102342,394.64,UPI,Success,None,57,Premium,4,2,3,Android,Nagpur,19,Thursday,Not Required
TX114011,CUST8116,2025-06-19 19:36:04.291285,4533.64,Debit Card,Success,None,18,New,8,8,1,Web,Hyderabad,19,Thursday,Not Required
TX114012,CUST3830,2025-06-19 19:53:31.480229,191.84,Credit Card,Success,None,27,New,7,6,2,Android,Ahmedabad,19,Thursday,Not Required
TX114013,CUST3474,2025-06-19 20:10:58.669173,231.95,UPI,Success,None,45,Regular,4,3,2,Android,Hyderabad,20,Thursday,Not Required
TX114014,CUST4013,2025-06-19 20:28:25.858117,472.85,UPI,Success,None,25,Regular,7,1,3,Android,Ahmedabad,20,Thursday,Not Required
TX114015,CUST4555,2025-06-19 20:45:53.047060,624.06,Wallet,Success,None,44,Premium,9,0,2,Android,Nagpur,20,Thursday,Not Required
TX114016,CUST2553,2025-06-19 21:03:20.236004,1674.19,Credit Card,Failed,Transaction Timeout,40,Premium,10,0,3,Android,Ahmedabad,21,Thursday,Recovered
TX114017,CUST1268,2025-06-19 21:20:47.424948,1043.95,Debit Card,Success,None,48,New,11,2,0,Android,Kolkata,21,Thursday,Not Required
TX114018,CUST7410,2025-06-19 21:38:14.613892,438.64,UPI,Success,None,45,Premium,7,3,1,Android,Jaipur,21,Thursday,Not Required
TX114019,CUST8737,2025-06-19 21:55:41.802836,582.12,Net Banking,Success,None,20,New,11,4,1,Android,Hyderabad,21,Thursday,Not Required
TX114020,CUST3455,2025-06-19 22:13:08.991779,483.44,UPI,Success,None,57,Regular,7,3,3,Android,Delhi,22,Thursday,Not Required
TX114021,CUST5438,2025-06-19 22:30:36.180723,266.49,UPI,Success,None,26,Premium,9,4,0,Web,Ahmedabad,22,Thursday,Not Required
TX114022,CUST6526,2025-06-19 22:48:03.369667,273.7,UPI,Success,None,20,Regular,9,2,0,Android,Kolkata,22,Thursday,Not Required
TX114023,CUST4240,2025-06-19 23:05:30.558611,1859.17,UPI,Success,None,20,Regular,3,0,1,Android,Bangalore,23,Thursday,Not Required
TX114024,CUST1355,2025-06-19 23:22:57.747554,106.89,UPI,Success,None,40,Regular,6,2,3,Android,Ahmedabad,23,Thursday,Not Required
TX114025,CUST9148,2025-06-19 23:40:24.936498,3352.15,Credit Card,Success,None,54,New,13,1,2,Android,Delhi,23,Thursday,Not Required
TX114026,CUST7426,2025-06-19 23:57:52.125442,472.01,UPI,Success,None,53,New,10,3,0,Web,Bangalore,23,Thursday,Not Required
TX114027,CUST3593,2025-06-20 00:15:19.314386,307.2,UPI,Success,None,21,Regular,9,1,1,iOS,Ahmedabad,0,Friday,Not Required
TX114028,CUST5972,2025-06-20 00:32:46.503330,1393.76,UPI,Failed,Network Error,45,New,7,1,0,Android,Bangalore,0,Friday,Recovered
TX114029,CUST5549,2025-06-20 00:50:13.692273,2937.21,Net Banking,Success,None,27,Regular,9,1,1,iOS,Nagpur,0,Friday,Not Required
TX114030,CUST4731,2025-06-20 01:07:40.881217,2033.74,Credit Card,Success,None,35,Regular,4,2,0,iOS,Delhi,1,Friday,Not Required
TX114031,CUST4112,2025-06-20 01:25:08.070161,1098.67,Wallet,Success,None,23,Regular,7,2,2,Android,Jaipur,1,Friday,Not Required
TX114032,CUST8971,2025-06-20 01:42:35.259105,1972.12,UPI,Failed,Bank Error,57,Regular,5,4,3,Web,Chennai,1,Friday,Recovered
TX114033,CUST9177,2025-06-20 02:00:02.448048,119.52,UPI,Success,None,20,Regular,10,2,1,iOS,Mumbai,2,Friday,Not Required
TX114034,CUST8091,2025-06-20 02:17:29.636992,394.72,UPI,Success,None,40,Regular,5,1,3,Web,Nagpur,2,Friday,Not Required
TX114035,CUST8128,2025-06-20 02:34:56.825936,267.42,UPI,Failed,Card Expired,57,Premium,8,1,2,Android,Delhi,2,Friday,Recovered
TX114036,CUST3618,2025-06-20 02:52:24.014880,2263.43,Debit Card,Success,None,50,New,4,4,0,Android,Chennai,2,Friday,Not Required
TX114037,CUST8984,2025-06-20 03:09:51.203824,453.29,UPI,Success,None,42,Premium,8,2,1,Android,Hyderabad,3,Friday,Not Required
TX114038,CUST1979,2025-06-20 03:27:18.392767,1549.06,UPI,Success,None,45,New,10,2,3,iOS,Jaipur,3,Friday,Not Required
TX114039,CUST6789,2025-06-20 03:44:45.581711,1136.67,UPI,Success,None,28,Premium,10,0,2,iOS,Pune,3,Friday,Not Required
TX114040,CUST2736,2025-06-20 04:02:12.770655,280.81,Wallet,Success,None,20,Regular,4,0,3,iOS,Chennai,4,Friday,Not Required
TX114041,CUST2096,2025-06-20 04:19:39.959599,369.83,Net Banking,Failed,Limit Exceeded,38,New,4,2,3,iOS,Ahmedabad,4,Friday,Recovered
TX114042,CUST6296,2025-06-20 04:37:07.148542,2425.56,UPI,Success,None,32,Premium,4,0,3,Android,Ahmedabad,4,Friday,Not Required
TX114043,CUST8810,2025-06-20 04:54:34.337486,306.29,Credit Card,Success,None,53,New,9,2,3,iOS,Nagpur,4,Friday,Not Required
TX114044,CUST5740,2025-06-20 05:12:01.526430,753.6,Credit Card,Success,None,21,Regular,9,1,3,iOS,Ahmedabad,5,Friday,Not Required
TX114045,CUST3317,2025-06-20 05:29:28.715374,304.13,UPI,Success,None,59,Premium,7,2,3,Web,Bangalore,5,Friday,Not Required
TX114046,CUST4852,2025-06-20 05:46:55.904318,485.92,Credit Card,Failed,Network Error,46,New,5,1,0,Android,Kolkata,5,Friday,Recovered
TX114047,CUST9499,2025-06-20 06:04:23.093261,635.14,UPI,Success,None,23,New,5,0,2,Web,Bangalore,6,Friday,Not Required
TX114048,CUST9097,2025-06-20 06:21:50.282205,304.03,UPI,Success,None,41,New,9,3,3,Android,Pune,6,Friday,Not Required
TX114049,CUST4545,2025-06-20 06:39:17.471149,254.56,UPI,Success,None,45,Premium,11,3,0,Android,Delhi,6,Friday,Not Required
TX114050,CUST7821,2025-06-20 06:56:44.660093,885.61,Credit Card,Success,None,34,Regular,9,2,1,Android,Kolkata,6,Friday,Not Required
TX114051,CUST9036,2025-06-20 07:14:11.849036,285.79,UPI,Success,None,50,Premium,12,4,3,iOS,Mumbai,7,Friday,Not Required
TX114052,CUST1212,2025-06-20 07:31:39.037980,295.7,Credit Card,Success,None,40,New,2,2,3,iOS,Jaipur,7,Friday,Not Required
TX114053,CUST6046,2025-06-20 07:49:06.226924,260.07,Debit Card,Failed,Limit Exceeded,22,New,6,5,0,iOS,Mumbai,7,Friday,Recovered
TX114054,CUST3598,2025-06-20 08:06:33.415868,615.29,Credit Card,Failed,Incorrect Details,37,Regular,10,0,2,Web,Hyderabad,8,Friday,Recovered
TX114055,CUST6547,2025-06-20 08:24:00.604812,1709.06,Credit Card,Success,None,51,New,13,2,1,iOS,Ahmedabad,8,Friday,Not Required
TX114056,CUST6089,2025-06-20 08:41:27.793755,3000.48,UPI,Success,None,35,Premium,8,0,1,Android,Pune,8,Friday,Not Required
TX114057,CUST8028,2025-06-20 08:58:54.982699,321.85,UPI,Success,None,55,Regular,1,2,3,Android,Nagpur,8,Friday,Not Required
TX114058,CUST2996,2025-06-20 09:16:22.171643,5711.92,UPI,Success,None,18,Premium,14,0,1,iOS,Mumbai,9,Friday,Not Required
TX114059,CUST3120,2025-06-20 09:33:49.360587,243.54,Debit Card,Success,None,36,Premium,5,2,1,iOS,Delhi,9,Friday,Not Required
TX114060,CUST9677,2025-06-20 09:51:16.549530,1965.59,Credit Card,Success,None,28,Regular,8,4,0,iOS,Pune,9,Friday,Not Required
TX114061,CUST5618,2025-06-20 10:08:43.738474,323.21,UPI,Success,None,34,Regular,6,0,2,iOS,Delhi,10,Friday,Not Required
TX114062,CUST6588,2025-06-20 10:26:10.927418,278.4,Debit Card,Success,None,58,Regular,7,2,3,Web,Hyderabad,10,Friday,Not Required
TX114063,CUST7117,2025-06-20 10:43:38.116362,315.84,Credit Card,Success,None,40,Regular,7,1,2,iOS,Chennai,10,Friday,Not Required
TX114064,CUST3099,2025-06-20 11:01:05.305306,631.16,UPI,Failed,Limit Exceeded,19,Regular,8,2,2,Android,Kolkata,11,Friday,Recovered
TX114065,CUST7054,2025-06-20 11:18:32.494249,1187.94,Debit Card,Success,None,47,Regular,9,3,0,Android,Kolkata,11,Friday,Not Required
TX114066,CUST8758,2025-06-20 11:35:59.683193,1299.67,Net Banking,Success,None,38,Regular,5,3,0,Android,Hyderabad,11,Friday,Not Required
TX114067,CUST2034,2025-06-20 11:53:26.872137,258.79,UPI,Success,None,42,Regular,6,1,0,Web,Kolkata,11,Friday,Not Required
TX114068,CUST1290,2025-06-20 12:10:54.061081,247.24,Credit Card,Success,None,54,Regular,6,2,1,Android,Pune,12,Friday,Not Required
TX114069,CUST8324,2025-06-20 12:28:21.250025,265.96,UPI,Success,None,54,New,11,2,3,Android,Bangalore,12,Friday,Not Required
TX114070,CUST7062,2025-06-20 12:45:48.438968,595.05,UPI,Success,None,30,Regular,4,1,3,Android,Ahmedabad,12,Friday,Not Required
TX114071,CUST7832,2025-06-20 13:03:15.627912,539.07,Net Banking,Success,None,54,Regular,4,3,1,Android,Mumbai,13,Friday,Not Required
TX114072,CUST5032,2025-06-20 13:20:42.816856,257.19,Debit Card,Failed,Limit Exceeded,43,New,5,1,3,Android,Pune,13,Friday,Not Recovered
TX114073,CUST4431,2025-06-20 13:38:10.005800,870.97,UPI,Success,None,19,Regular,10,2,3,Android,Kolkata,13,Friday,Not Required
TX114074,CUST6344,2025-06-20 13:55:37.194743,6390.51,Credit Card,Success,None,40,Regular,9,2,1,iOS,Chennai,13,Friday,Not Required
TX114075,CUST4824,2025-06-20 14:13:04.383687,401.53,Credit Card,Success,None,28,New,5,2,2,Web,Chennai,14,Friday,Not Required
TX114076,CUST6120,2025-06-20 14:30:31.572631,431.16,UPI,Success,None,19,Premium,4,2,3,Android,Pune,14,Friday,Not Required
TX114077,CUST8801,2025-06-20 14:47:58.761575,1164.05,UPI,Success,None,23,Premium,11,1,1,Android,Kolkata,14,Friday,Not Required
TX114078,CUST5596,2025-06-20 15:05:25.950519,380.38,Net Banking,Success,None,27,Regular,7,3,0,Android,Hyderabad,15,Friday,Not Required
TX114079,CUST6582,2025-06-20 15:22:53.139462,1298.5,Net Banking,Success,None,25,New,8,3,1,iOS,Delhi,15,Friday,Not Required
TX114080,CUST6424,2025-06-20 15:40:20.328406,324.23,Debit Card,Success,None,30,Regular,8,0,0,iOS,Ahmedabad,15,Friday,Not Required
TX114081,CUST4184,2025-06-20 15:57:47.517350,4155.22,UPI,Success,None,22,New,5,1,3,Android,Bangalore,15,Friday,Not Required
TX114082,CUST3082,2025-06-20 16:15:14.706294,938.96,Net Banking,Success,None,40,Premium,9,1,2,Web,Mumbai,16,Friday,Not Required
TX114083,CUST6272,2025-06-20 16:32:41.895237,357.8,Wallet,Success,None,39,Regular,6,1,1,Web,Ahmedabad,16,Friday,Not Required
TX114084,CUST4750,2025-06-20 16:50:09.084181,369.19,Debit Card,Success,None,47,New,7,3,0,Android,Chennai,16,Friday,Not Required
TX114085,CUST4883,2025-06-20 17:07:36.273125,397.9,UPI,Success,None,55,New,6,3,2,iOS,Delhi,17,Friday,Not Required
TX114086,CUST5081,2025-06-20 17:25:03.462069,2624.77,UPI,Success,None,51,Regular,6,2,3,Web,Chennai,17,Friday,Not Required
TX114087,CUST9005,2025-06-20 17:42:30.651013,187.03,Net Banking,Success,None,21,Regular,7,2,0,Android,Mumbai,17,Friday,Not Required
TX114088,CUST8696,2025-06-20 17:59:57.839956,341.06,UPI,Success,None,27,Regular,3,2,0,Android,Ahmedabad,17,Friday,Not Required
TX114089,CUST1317,2025-06-20 18:17:25.028900,379.3,UPI,Success,None,42,Regular,6,0,2,iOS,Mumbai,18,Friday,Not Required
TX114090,CUST6135,2025-06-20 18:34:52.217844,654.79,Debit Card,Success,None,27,Regular,9,1,2,Android,Ahmedabad,18,Friday,Not Required
TX114091,CUST9371,2025-06-20 18:52:19.406788,507.19,UPI,Failed,Network Error,51,New,3,4,0,iOS,Kolkata,18,Friday,Not Recovered
TX114092,CUST2566,2025-06-20 19:09:46.595731,149.72,Net Banking,Success,None,57,Premium,7,1,1,Android,Chennai,19,Friday,Not Required
TX114093,CUST7293,2025-06-20 19:27:13.784675,445.94,Credit Card,Success,None,34,New,6,2,3,Android,Ahmedabad,19,Friday,Not Required
TX114094,CUST3430,2025-06-20 19:44:40.973619,602.12,Credit Card,Failed,Card Expired,46,Regular,11,4,2,Android,Kolkata,19,Friday,Recovered
TX114095,CUST6269,2025-06-20 20:02:08.162563,354.92,Debit Card,Success,None,43,Regular,9,1,2,Android,Bangalore,20,Friday,Not Required
TX114096,CUST2332,2025-06-20 20:19:35.351507,1321.83,UPI,Success,None,18,Regular,9,2,2,iOS,Bangalore,20,Friday,Not Required
TX114097,CUST9670,2025-06-20 20:37:02.540450,1668.05,Debit Card,Failed,Transaction Timeout,54,Premium,8,3,0,Android,Chennai,20,Friday,Recovered
TX114098,CUST9043,2025-06-20 20:54:29.729394,614.99,Credit Card,Success,None,25,Regular,10,2,3,iOS,Ahmedabad,20,Friday,Not Required
TX114099,CUST8580,2025-06-20 21:11:56.918338,837.6,Credit Card,Failed,Network Error,42,Premium,7,3,1,iOS,Jaipur,21,Friday,Not Recovered
TX114100,CUST5358,2025-06-20 21:29:24.107282,76.63,UPI,Success,None,25,Regular,11,1,1,iOS,Bangalore,21,Friday,Not Required
TX114101,CUST2096,2025-06-20 21:46:51.296225,436.55,Debit Card,Success,None,31,Premium,4,1,2,iOS,Delhi,21,Friday,Not Required
TX114102,CUST8364,2025-06-20 22:04:18.485169,1816.78,UPI,Success,None,32,Premium,6,6,1,Android,Ahmedabad,22,Friday,Not Required
TX114103,CUST7382,2025-06-20 22:21:45.674113,435.53,Credit Card,Success,None,36,New,6,1,0,Android,Bangalore,22,Friday,Not Required
TX114104,CUST4165,2025-06-20 22:39:12.863057,318.22,UPI,Success,None,58,Premium,9,1,2,Android,Delhi,22,Friday,Not Required
TX114105,CUST5525,2025-06-20 22:56:40.052001,6487.87,Wallet,Success,None,48,New,10,3,0,Web,Bangalore,22,Friday,Not Required
TX114106,CUST3344,2025-06-20 23:14:07.240944,4101.37,UPI,Failed,Network Error,29,New,7,0,3,iOS,Ahmedabad,23,Friday,Not Recovered
TX114107,CUST6960,2025-06-20 23:31:34.429888,1061.65,Debit Card,Success,None,37,New,5,2,3,Android,Hyderabad,23,Friday,Not Required
TX114108,CUST1967,2025-06-20 23:49:01.618832,2077.48,UPI,Success,None,38,Regular,8,1,1,Android,Chennai,23,Friday,Not Required
TX114109,CUST8761,2025-06-21 00:06:28.807776,71.81,UPI,Success,None,30,Regular,4,2,1,iOS,Pune,0,Saturday,Not Required
TX114110,CUST5040,2025-06-21 00:23:55.996719,302.61,UPI,Failed,Transaction Timeout,57,Premium,11,2,3,Android,Jaipur,0,Saturday,Recovered
TX114111,CUST4659,2025-06-21 00:41:23.185663,415.73,Net Banking,Success,None,48,Premium,6,1,2,Web,Hyderabad,0,Saturday,Not Required
TX114112,CUST1050,2025-06-21 00:58:50.374607,525.33,Debit Card,Success,None,25,Regular,3,1,0,iOS,Jaipur,0,Saturday,Not Required
TX114113,CUST6361,2025-06-21 01:16:17.563551,407.51,Net Banking,Success,None,34,Regular,7,0,3,Android,Ahmedabad,1,Saturday,Not Required
TX114114,CUST6835,2025-06-21 01:33:44.752495,51.93,UPI,Success,None,43,Regular,8,6,1,Web,Mumbai,1,Saturday,Not Required
TX114115,CUST8906,2025-06-21 01:51:11.941438,978.5,Wallet,Success,None,28,Regular,5,2,1,Web,Hyderabad,1,Saturday,Not Required
TX114116,CUST3394,2025-06-21 02:08:39.130382,1145.57,UPI,Success,None,59,Regular,8,3,3,Android,Hyderabad,2,Saturday,Not Required
TX114117,CUST5468,2025-06-21 02:26:06.319326,3300.73,Debit Card,Success,None,25,Regular,10,2,1,Web,Chennai,2,Saturday,Not Required
TX114118,CUST6243,2025-06-21 02:43:33.508270,302.38,UPI,Success,None,21,Regular,4,4,1,Web,Jaipur,2,Saturday,Not Required
TX114119,CUST8941,2025-06-21 03:01:00.697213,278.62,Net Banking,Success,None,48,Regular,3,0,3,iOS,Hyderabad,3,Saturday,Not Required
TX114120,CUST6147,2025-06-21 03:18:27.886157,50.0,Net Banking,Success,None,46,Regular,10,0,3,Web,Hyderabad,3,Saturday,Not Required
TX114121,CUST9786,2025-06-21 03:35:55.075101,495.93,Credit Card,Success,None,21,Regular,10,3,3,Android,Jaipur,3,Saturday,Not Required
TX114122,CUST4277,2025-06-21 03:53:22.264045,1637.8,UPI,Success,None,50,Regular,9,2,1,Android,Nagpur,3,Saturday,Not Required
TX114123,CUST4083,2025-06-21 04:10:49.452989,360.77,Debit Card,Success,None,32,Regular,9,3,1,Web,Bangalore,4,Saturday,Not Required
TX114124,CUST2972,2025-06-21 04:28:16.641932,5672.84,Net Banking,Success,None,40,New,7,1,1,Web,Delhi,4,Saturday,Not Required
TX114125,CUST5843,2025-06-21 04:45:43.830876,514.61,Debit Card,Success,None,24,Regular,2,2,0,Android,Mumbai,4,Saturday,Not Required
TX114126,CUST1992,2025-06-21 05:03:11.019820,770.46,Net Banking,Failed,Network Error,18,Regular,10,1,1,Android,Nagpur,5,Saturday,Recovered
TX114127,CUST4193,2025-06-21 05:20:38.208764,170.19,Credit Card,Success,None,22,Regular,8,1,1,Web,Chennai,5,Saturday,Not Required
TX114128,CUST9577,2025-06-21 05:38:05.397707,886.45,Debit Card,Success,None,40,Regular,7,2,3,Web,Delhi,5,Saturday,Not Required
TX114129,CUST9259,2025-06-21 05:55:32.586651,91.9,Credit Card,Failed,Transaction Timeout,24,New,6,0,1,Web,Bangalore,5,Saturday,Not Recovered
TX114130,CUST5627,2025-06-21 06:12:59.775595,1331.02,Credit Card,Failed,Insufficient Funds,59,New,7,4,3,Web,Hyderabad,6,Saturday,Recovered
TX114131,CUST5066,2025-06-21 06:30:26.964539,1372.55,Debit Card,Success,None,51,Regular,12,1,1,Web,Pune,6,Saturday,Not Required
TX114132,CUST7160,2025-06-21 06:47:54.153483,2589.68,Credit Card,Success,None,24,Regular,6,3,3,iOS,Ahmedabad,6,Saturday,Not Required
TX114133,CUST7930,2025-06-21 07:05:21.342426,239.85,Debit Card,Success,None,59,Regular,6,3,2,Web,Nagpur,7,Saturday,Not Required
TX114134,CUST1178,2025-06-21 07:22:48.531370,780.99,Wallet,Success,None,22,Regular,11,0,1,iOS,Jaipur,7,Saturday,Not Required
TX114135,CUST5885,2025-06-21 07:40:15.720314,1168.9,UPI,Success,None,31,New,5,4,0,Android,Nagpur,7,Saturday,Not Required
TX114136,CUST5276,2025-06-21 07:57:42.909258,1035.13,UPI,Success,None,21,Regular,5,0,2,Android,Pune,7,Saturday,Not Required
TX114137,CUST4346,2025-06-21 08:15:10.098201,279.98,UPI,Success,None,18,Regular,5,1,3,iOS,Bangalore,8,Saturday,Not Required
TX114138,CUST3360,2025-06-21 08:32:37.287145,60.83,Credit Card,Success,None,23,New,3,2,1,iOS,Chennai,8,Saturday,Not Required
TX114139,CUST5851,2025-06-21 08:50:04.476089,941.02,UPI,Success,None,30,Regular,10,2,3,iOS,Hyderabad,8,Saturday,Not Required
TX114140,CUST1414,2025-06-21 09:07:31.665033,571.06,Debit Card,Success,None,29,Regular,7,2,1,Android,Chennai,9,Saturday,Not Required
TX114141,CUST1472,2025-06-21 09:24:58.853977,377.41,Debit Card,Success,None,57,Regular,13,0,1,iOS,Hyderabad,9,Saturday,Not Required
TX114142,CUST7904,2025-06-21 09:42:26.042920,1427.88,Debit Card,Success,None,52,Regular,5,0,0,iOS,Pune,9,Saturday,Not Required
TX114143,CUST2289,2025-06-21 09:59:53.231864,635.92,Credit Card,Success,None,19,Premium,3,4,0,Android,Kolkata,9,Saturday,Not Required
TX114144,CUST7039,2025-06-21 10:17:20.420808,177.83,Credit Card,Success,None,56,Premium,4,1,3,Web,Hyderabad,10,Saturday,Not Required
TX114145,CUST8617,2025-06-21 10:34:47.609752,96.4,Credit Card,Success,None,57,Regular,3,1,2,Android,Ahmedabad,10,Saturday,Not Required
TX114146,CUST3418,2025-06-21 10:52:14.798695,215.09,Credit Card,Success,None,49,New,7,4,1,iOS,Delhi,10,Saturday,Not Required
TX114147,CUST8318,2025-06-21 11:09:41.987639,7280.92,Debit Card,Success,None,20,New,7,2,3,iOS,Chennai,11,Saturday,Not Required
TX114148,CUST7259,2025-06-21 11:27:09.176583,1370.29,Net Banking,Success,None,23,New,9,2,3,Android,Pune,11,Saturday,Not Required
TX114149,CUST3571,2025-06-21 11:44:36.365527,803.21,Credit Card,Success,None,22,Regular,6,1,3,Android,Ahmedabad,11,Saturday,Not Required
TX114150,CUST8276,2025-06-21 12:02:03.554471,554.65,UPI,Success,None,57,Premium,5,2,3,Android,Bangalore,12,Saturday,Not Required
TX114151,CUST6146,2025-06-21 12:19:30.743414,519.37,UPI,Success,None,24,Regular,8,1,0,Android,Nagpur,12,Saturday,Not Required
TX114152,CUST2765,2025-06-21 12:36:57.932358,2137.08,UPI,Success,None,46,Premium,1,2,1,iOS,Ahmedabad,12,Saturday,Not Required
TX114153,CUST5481,2025-06-21 12:54:25.121302,407.24,Credit Card,Success,None,57,New,4,1,3,Web,Bangalore,12,Saturday,Not Required
TX114154,CUST8470,2025-06-21 13:11:52.310246,1184.32,UPI,Success,None,22,Regular,6,1,1,iOS,Kolkata,13,Saturday,Not Required
TX114155,CUST5521,2025-06-21 13:29:19.499189,469.45,Credit Card,Success,None,26,Premium,5,5,2,Android,Bangalore,13,Saturday,Not Required
TX114156,CUST4240,2025-06-21 13:46:46.688133,4629.28,UPI,Success,None,53,Regular,6,2,1,Android,Ahmedabad,13,Saturday,Not Required
TX114157,CUST8427,2025-06-21 14:04:13.877077,1397.29,UPI,Failed,Bank Error,49,Regular,3,3,3,iOS,Kolkata,14,Saturday,Not Recovered
TX114158,CUST5665,2025-06-21 14:21:41.066021,2311.28,Debit Card,Failed,Transaction Timeout,24,Regular,7,2,1,iOS,Mumbai,14,Saturday,Recovered
TX114159,CUST3668,2025-06-21 14:39:08.254965,370.77,Wallet,Success,None,51,Regular,7,4,1,Android,Hyderabad,14,Saturday,Not Required
TX114160,CUST3105,2025-06-21 14:56:35.443908,1916.27,UPI,Success,None,22,Premium,11,1,1,Android,Delhi,14,Saturday,Not Required
TX114161,CUST6288,2025-06-21 15:14:02.632852,486.59,UPI,Success,None,38,Regular,10,2,1,Android,Kolkata,15,Saturday,Not Required
TX114162,CUST1277,2025-06-21 15:31:29.821796,742.51,UPI,Success,None,37,Regular,9,1,1,Web,Mumbai,15,Saturday,Not Required
TX114163,CUST3030,2025-06-21 15:48:57.010740,3411.98,UPI,Success,None,53,Regular,5,2,0,iOS,Bangalore,15,Saturday,Not Required
TX114164,CUST1858,2025-06-21 16:06:24.199683,234.45,UPI,Success,None,18,Regular,4,3,3,iOS,Jaipur,16,Saturday,Not Required
TX114165,CUST6349,2025-06-21 16:23:51.388627,815.05,UPI,Success,None,42,Regular,11,3,0,Android,Hyderabad,16,Saturday,Not Required
TX114166,CUST8816,2025-06-21 16:41:18.577571,1030.71,Net Banking,Success,None,43,New,7,2,1,Web,Nagpur,16,Saturday,Not Required
TX114167,CUST7042,2025-06-21 16:58:45.766515,1118.79,Credit Card,Success,None,25,Premium,10,3,0,Android,Delhi,16,Saturday,Not Required
TX114168,CUST3322,2025-06-21 17:16:12.955459,423.78,UPI,Success,None,45,Regular,7,2,3,Android,Delhi,17,Saturday,Not Required
TX114169,CUST6165,2025-06-21 17:33:40.144402,5357.56,UPI,Success,None,35,Premium,1,2,2,Android,Jaipur,17,Saturday,Not Required
TX114170,CUST7144,2025-06-21 17:51:07.333346,182.19,Credit Card,Success,None,30,Regular,4,0,3,Android,Nagpur,17,Saturday,Not Required
TX114171,CUST1417,2025-06-21 18:08:34.522290,2860.88,Debit Card,Failed,Insufficient Funds,54,Regular,6,2,3,iOS,Delhi,18,Saturday,Recovered
